Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152001,Lightning Charging Cable,1,14.95,02/08/23 09:00,"737 Jackson St, San Francisco, CA 94016"
152002,USB-C Charging Cable,1,11.95,02/01/23 05:38,"863 Walnut St, Los Angeles, CA 90001"
152003,USB-C Charging Cable,1,11.95,02/20/23 09:54,"768 Hill St, Los Angeles, CA 90001"
152004,Lightning Charging Cable,1,14.95,02/09/23 02:51,"656 Willow St, San Francisco, CA 94016"
152005,Samsung Phone,1,500,02/13/23 19:11,"107 Elm St, San Francisco, CA 94016"
152006,Vareebadd Phone,1,400,02/26/23 13:12,"240 Hickory St, San Francisco, CA 94016"
152007,USB-C Charging Cable,2,11.95,02/06/23 15:25,"646 Lincoln St, San Francisco, CA 94016"
152008,34in Ultrawide Monitor,1,379.99,02/03/23 18:47,"998 Center St, San Francisco, CA 94016"
152009,Lightning Charging Cable,1,14.95,02/01/23 19:02,"474 Center St, Los Angeles, CA 90001"
152010,Lightning Charging Cable,1,14.95,02/13/23 19:12,"518 Highland St, New York City, NY 10001"
152011,27in FHD Monitor,1,149.99,02/07/23 09:50,"411 1st St, Boston, MA 02215"
152012,AA Batteries (4-pack),3,3.84,02/18/23 21:44,"83 12th St, San Francisco, CA 94016"
152013,AA Batteries (4-pack),1,3.84,02/25/23 19:03,"804 8th St, New York City, NY 10001"
152014,27in FHD Monitor,1,149.99,02/10/23 23:09,"728 Center St, Dallas, IL 75001"
152015,Samsung Phone,1,500,02/21/23 15:58,"661 Hill St, San Francisco, CA 94016"
152016,Bose SoundSport Headphones,1,99.99,02/06/23 10:17,"411 Main St, Boston, MA 02215"
152017,Nokia Phone,1,650,02/19/23 13:37,"9 River St, Los Angeles, CA 90001"
152018,Apple Airpods Headphones,1,150,02/09/23 12:11,"38 Madison St, Seattle, WA 98101"
152019,Lightning Charging Cable,1,14.95,02/14/23 19:47,"354 Chestnut St, Dallas, IL 75001"
152020,LG Dryer,1,600.0,02/11/23 08:57,"939 5th St, Atlanta, GA 30301"
152021,Lightning Charging Cable,1,14.95,02/15/23 12:00,"335 West St, Austin, TX 73301"
152022,iPhone,1,700,02/12/23 05:54,"587 2nd St, New York City, NY 10001"
152022,Lightning Charging Cable,1,14.95,02/12/23 05:54,"587 2nd St, New York City, NY 10001"
152023,AA Batteries (4-pack),1,3.84,02/26/23 03:44,"353 Lincoln St, Atlanta, GA 30301"
152024,iPhone,1,700,02/08/23 12:29,"933 Spruce St, Seattle, WA 98101"
152025,Apple Airpods Headphones,1,150,02/18/23 11:02,"536 Chestnut St, Los Angeles, CA 90001"
152026,Samsung Phone,1,500,02/24/23 11:40,"308 Johnson St, Los Angeles, CA 90001"
152027,20in Monitor,1,109.99,02/26/23 11:46,"175 Willow St, New York City, NY 10001"
152028,20in Monitor,1,109.99,02/03/23 15:35,"195 Adams St, Dallas, IL 75001"
152029,27in 4K Gaming Monitor,1,389.99,02/20/23 10:37,"89 Forest St, San Francisco, CA 94016"
152030,Apple Airpods Headphones,1,150,02/08/23 18:50,"734 Jefferson St, Dallas, IL 75001"
152031,USB-C Charging Cable,1,11.95,02/28/23 20:01,"820 South St, New York City, NY 10001"
152032,Samsung Phone,1,500,02/19/23 12:56,"946 Meadow St, Seattle, WA 98101"
152033,Wired Headphones,1,11.99,02/22/23 10:22,"958 Ridge St, New York City, NY 10001"
152034,Lightning Charging Cable,1,14.95,02/10/23 20:33,"323 7th St, San Francisco, CA 94016"
152035,Bose SoundSport Headphones,1,99.99,02/25/23 10:56,"249 Willow St, New York City, NY 10001"
152036,27in FHD Monitor,2,149.99,02/12/23 22:13,"378 6th St, San Francisco, CA 94016"
152037,AAA Batteries (4-pack),2,2.99,02/11/23 00:29,"439 9th St, Dallas, IL 75001"
152038,AA Batteries (4-pack),1,3.84,02/16/23 09:35,"754 7th St, New York City, NY 10001"
152039,27in FHD Monitor,1,149.99,02/11/23 19:38,"428 Maple St, Seattle, WA 98101"
152040,Lightning Charging Cable,1,14.95,02/25/23 14:11,"582 2nd St, New York City, NY 10001"
152041,USB-C Charging Cable,1,11.95,02/03/23 01:25,"795 4th St, Los Angeles, CA 90001"
152042,34in Ultrawide Monitor,1,379.99,02/20/23 13:59,"931 South St, Austin, TX 73301"
152043,20in Monitor,1,109.99,02/27/23 12:21,"246 8th St, Portland, OR 97035"
152044,ThinkPad Laptop,1,999.99,02/11/23 18:42,"621 Cedar St, Boston, MA 02215"
152045,Apple Airpods Headphones,1,150,02/16/23 12:28,"15 Wilson St, New York City, NY 10001"
152046,Apple Airpods Headphones,1,150,02/07/23 10:15,"336 2nd St, Atlanta, GA 30301"
152047,34in Ultrawide Monitor,1,379.99,02/15/23 22:12,"158 Highland St, New York City, NY 10001"
152048,Bose SoundSport Headphones,1,99.99,02/11/23 19:03,"25 14th St, Atlanta, GA 30301"
152049,AAA Batteries (4-pack),1,2.99,02/07/23 14:26,"219 8th St, Atlanta, GA 30301"
152050,Wired Headphones,1,11.99,02/06/23 13:05,"88 Hill St, Atlanta, GA 30301"
152051,Wired Headphones,1,11.99,02/06/23 20:10,"466 2nd St, New York City, NY 10001"
152052,Bose SoundSport Headphones,1,99.99,02/05/23 22:55,"555 Meadow St, Los Angeles, CA 90001"
152053,Bose SoundSport Headphones,1,99.99,02/16/23 19:40,"130 Church St, Los Angeles, CA 90001"
152054,Lightning Charging Cable,1,14.95,02/04/23 06:29,"646 8th St, Austin, TX 73301"
152055,AAA Batteries (4-pack),1,2.99,02/04/23 20:52,"675 6th St, Los Angeles, CA 90001"
152056,AA Batteries (4-pack),2,3.84,02/22/23 11:17,"929 Lakeview St, Seattle, WA 98101"
152057,USB-C Charging Cable,1,11.95,02/05/23 09:33,"344 Adams St, Seattle, WA 98101"
152058,Samsung Phone,1,500,02/12/23 12:43,"69 Hill St, New York City, NY 10001"
152059,Lightning Charging Cable,1,14.95,02/28/23 12:25,"478 Ridge St, San Francisco, CA 94016"
152060,Wired Headphones,1,11.99,02/28/23 20:46,"957 Jefferson St, Portland, OR 97035"
152061,iPhone,1,700,02/13/23 13:39,"129 Jefferson St, Boston, MA 02215"
152062,27in 4K Gaming Monitor,1,389.99,02/27/23 12:55,"600 Jefferson St, Los Angeles, CA 90001"
152063,Bose SoundSport Headphones,1,99.99,02/12/23 12:59,"292 Lincoln St, New York City, NY 10001"
152064,AA Batteries (4-pack),1,3.84,02/05/23 20:43,"287 Park St, Boston, MA 02215"
152065,USB-C Charging Cable,2,11.95,02/05/23 19:26,"526 Dogwood St, New York City, NY 10001"
152066,Bose SoundSport Headphones,1,99.99,02/05/23 02:39,"900 Forest St, Boston, MA 02215"
152067,USB-C Charging Cable,1,11.95,02/13/23 19:10,"506 Main St, Boston, MA 02215"
152067,AA Batteries (4-pack),1,3.84,02/13/23 19:10,"506 Main St, Boston, MA 02215"
152068,Apple Airpods Headphones,1,150,02/11/23 20:59,"304 Willow St, San Francisco, CA 94016"
152069,Wired Headphones,1,11.99,02/20/23 15:21,"147 Johnson St, Austin, TX 73301"
152070,27in FHD Monitor,1,149.99,02/23/23 13:21,"600 Park St, Atlanta, GA 30301"
152071,Apple Airpods Headphones,1,150,02/13/23 10:01,"909 Lake St, San Francisco, CA 94016"
152072,AA Batteries (4-pack),1,3.84,02/21/23 18:54,"604 Washington St, Los Angeles, CA 90001"
152073,AAA Batteries (4-pack),2,2.99,02/06/23 15:34,"718 Washington St, Seattle, WA 98101"
152074,AAA Batteries (4-pack),2,2.99,02/03/23 15:17,"521 Cedar St, Atlanta, GA 30301"
152075,USB-C Charging Cable,1,11.95,02/25/23 19:06,"797 Sunset St, Atlanta, GA 30301"
152076,Apple Airpods Headphones,1,150,02/23/23 18:14,"915 13th St, Los Angeles, CA 90001"
152077,Flatscreen TV,1,300,02/15/23 22:53,"537 South St, New York City, NY 10001"
152078,ThinkPad Laptop,1,999.99,02/01/23 06:24,"889 6th St, Los Angeles, CA 90001"
152079,USB-C Charging Cable,1,11.95,02/22/23 09:25,"546 North St, San Francisco, CA 94016"
152080,iPhone,1,700,02/04/23 22:19,"315 10th St, Los Angeles, CA 90001"
152081,Wired Headphones,1,11.99,02/15/23 16:31,"486 6th St, New York City, NY 10001"
152082,Lightning Charging Cable,1,14.95,02/01/23 05:42,"349 Jefferson St, San Francisco, CA 94016"
152083,Wired Headphones,1,11.99,02/23/23 12:19,"99 6th St, San Francisco, CA 94016"
152084,20in Monitor,1,109.99,02/07/23 19:05,"531 12th St, Boston, MA 02215"
152085,USB-C Charging Cable,1,11.95,02/05/23 01:12,"97 Willow St, Boston, MA 02215"
152086,AA Batteries (4-pack),1,3.84,02/22/23 15:35,"561 Maple St, San Francisco, CA 94016"
152087,AAA Batteries (4-pack),1,2.99,02/01/23 21:43,"799 6th St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
152088,AAA Batteries (4-pack),1,2.99,02/06/23 07:33,"503 Johnson St, Dallas, IL 75001"
152089,27in FHD Monitor,1,149.99,02/19/23 00:03,"443 Hickory St, Seattle, WA 98101"
152090,Bose SoundSport Headphones,1,99.99,02/17/23 21:44,"643 River St, San Francisco, CA 94016"
152091,Bose SoundSport Headphones,1,99.99,02/17/23 07:29,"360 Chestnut St, Seattle, WA 98101"
152092,Bose SoundSport Headphones,1,99.99,02/21/23 18:05,"906 Chestnut St, Los Angeles, CA 90001"
152093,USB-C Charging Cable,1,11.95,02/10/23 18:48,"783 Lincoln St, Austin, TX 73301"
152094,AAA Batteries (4-pack),2,2.99,02/26/23 15:38,"688 Willow St, Los Angeles, CA 90001"
152095,Lightning Charging Cable,1,14.95,02/07/23 05:20,"613 9th St, San Francisco, CA 94016"
152096,AAA Batteries (4-pack),1,2.99,02/01/23 17:23,"647 13th St, Los Angeles, CA 90001"
152097,34in Ultrawide Monitor,1,379.99,02/01/23 09:59,"428 11th St, Los Angeles, CA 90001"
152098,20in Monitor,1,109.99,02/11/23 11:00,"919 Park St, Atlanta, GA 30301"
152099,iPhone,1,700,02/20/23 07:33,"711 9th St, Los Angeles, CA 90001"
152100,27in 4K Gaming Monitor,1,389.99,02/23/23 13:44,"870 Church St, Seattle, WA 98101"
152101,iPhone,1,700,02/03/23 09:41,"323 Willow St, Portland, OR 97035"
152102,27in 4K Gaming Monitor,1,389.99,02/08/23 10:47,"786 Jefferson St, New York City, NY 10001"
152103,Wired Headphones,1,11.99,02/10/23 15:26,"150 9th St, Dallas, IL 75001"
152103,Nokia Phone,1,650,02/10/23 15:26,"150 9th St, Dallas, IL 75001"
152104,Apple Airpods Headphones,1,150,02/22/23 13:34,"654 2nd St, Los Angeles, CA 90001"
152105,Wired Headphones,1,11.99,02/24/23 07:25,"438 2nd St, Seattle, WA 98101"
152106,AAA Batteries (4-pack),1,2.99,02/17/23 19:59,"967 10th St, Dallas, IL 75001"
152107,Macbook Pro Laptop,1,1700,02/19/23 23:02,"270 11th St, Dallas, IL 75001"
152108,AA Batteries (4-pack),1,3.84,02/16/23 07:47,"526 5th St, San Francisco, CA 94016"
152109,AA Batteries (4-pack),2,3.84,02/26/23 16:56,"924 11th St, Dallas, IL 75001"
152109,Bose SoundSport Headphones,1,99.99,02/26/23 16:56,"924 11th St, Dallas, IL 75001"
152110,Lightning Charging Cable,1,14.95,02/07/23 22:16,"446 Madison St, Austin, TX 73301"
152111,Lightning Charging Cable,1,14.95,02/12/23 16:52,"946 Church St, New York City, NY 10001"
152112,USB-C Charging Cable,1,11.95,02/03/23 07:01,"682 Johnson St, Boston, MA 02215"
152113,Bose SoundSport Headphones,1,99.99,02/25/23 11:13,"338 2nd St, San Francisco, CA 94016"
152114,iPhone,1,700,02/04/23 10:33,"421 Park St, San Francisco, CA 94016"
152115,ThinkPad Laptop,1,999.99,02/18/23 10:57,"983 Lakeview St, Atlanta, GA 30301"
152116,AA Batteries (4-pack),1,3.84,02/19/23 20:02,"533 Church St, Boston, MA 02215"
152117,Lightning Charging Cable,1,14.95,02/22/23 06:48,"335 14th St, Los Angeles, CA 90001"
152118,Lightning Charging Cable,1,14.95,02/08/23 12:16,"865 Johnson St, Los Angeles, CA 90001"
152119,Flatscreen TV,1,300,02/03/23 14:16,"91 9th St, Seattle, WA 98101"
152120,Vareebadd Phone,1,400,02/20/23 20:55,"671 Center St, Seattle, WA 98101"
152121,AA Batteries (4-pack),1,3.84,02/12/23 16:40,"503 Lake St, San Francisco, CA 94016"
152122,27in 4K Gaming Monitor,1,389.99,02/15/23 14:22,"192 12th St, Seattle, WA 98101"
152123,Bose SoundSport Headphones,1,99.99,02/08/23 10:45,"916 12th St, New York City, NY 10001"
152124,Apple Airpods Headphones,1,150,02/03/23 00:11,"984 11th St, San Francisco, CA 94016"
152125,AA Batteries (4-pack),1,3.84,02/12/23 02:09,"466 West St, New York City, NY 10001"
152126,Nokia Phone,1,650,02/27/23 13:32,"933 Church St, Los Angeles, CA 90001"
152127,Lightning Charging Cable,1,14.95,02/23/23 17:48,"133 Walnut St, San Francisco, CA 94016"
152128,AAA Batteries (4-pack),1,2.99,02/27/23 14:25,"235 River St, Los Angeles, CA 90001"
152129,Vareebadd Phone,1,400,02/07/23 16:08,"86 North St, Portland, OR 97035"
152129,USB-C Charging Cable,1,11.95,02/07/23 16:08,"86 North St, Portland, OR 97035"
152129,USB-C Charging Cable,1,11.95,02/07/23 16:08,"86 North St, Portland, OR 97035"
152130,USB-C Charging Cable,1,11.95,02/20/23 16:10,"933 Highland St, San Francisco, CA 94016"
152131,Lightning Charging Cable,2,14.95,02/02/23 12:10,"852 13th St, New York City, NY 10001"
152132,Wired Headphones,1,11.99,02/27/23 11:39,"810 Maple St, Portland, ME 04101"
152133,Bose SoundSport Headphones,1,99.99,02/07/23 18:28,"547 Ridge St, Seattle, WA 98101"
152134,27in 4K Gaming Monitor,1,389.99,02/08/23 17:47,"772 6th St, San Francisco, CA 94016"
152135,Flatscreen TV,1,300,02/16/23 20:11,"102 6th St, San Francisco, CA 94016"
152136,Bose SoundSport Headphones,1,99.99,02/11/23 21:56,"91 12th St, New York City, NY 10001"
152137,Wired Headphones,1,11.99,02/25/23 09:40,"835 9th St, San Francisco, CA 94016"
152138,Wired Headphones,1,11.99,02/11/23 14:57,"880 Lakeview St, San Francisco, CA 94016"
152139,Wired Headphones,1,11.99,02/06/23 17:50,"241 14th St, Atlanta, GA 30301"
152140,AAA Batteries (4-pack),1,2.99,02/26/23 12:13,"901 Elm St, Atlanta, GA 30301"
152141,AAA Batteries (4-pack),1,2.99,02/01/23 09:49,"156 6th St, Portland, OR 97035"
152142,Bose SoundSport Headphones,1,99.99,02/02/23 23:51,"663 8th St, Dallas, IL 75001"
152143,34in Ultrawide Monitor,1,379.99,02/26/23 19:29,"992 Meadow St, San Francisco, CA 94016"
152144,Apple Airpods Headphones,1,150,02/24/23 18:18,"796 13th St, San Francisco, CA 94016"
152145,Wired Headphones,2,11.99,02/06/23 23:18,"229 5th St, San Francisco, CA 94016"
152146,Vareebadd Phone,1,400,02/02/23 11:46,"413 Pine St, San Francisco, CA 94016"
152146,USB-C Charging Cable,1,11.95,02/02/23 11:46,"413 Pine St, San Francisco, CA 94016"
152147,AAA Batteries (4-pack),1,2.99,02/06/23 13:07,"696 7th St, New York City, NY 10001"
152148,AA Batteries (4-pack),1,3.84,02/09/23 06:26,"255 Jackson St, San Francisco, CA 94016"
152149,Wired Headphones,1,11.99,02/16/23 21:08,"972 13th St, New York City, NY 10001"
152150,27in FHD Monitor,1,149.99,02/25/23 10:44,"124 Church St, New York City, NY 10001"
152151,AA Batteries (4-pack),1,3.84,02/05/23 09:48,"565 Jackson St, Austin, TX 73301"
152152,AA Batteries (4-pack),1,3.84,02/13/23 06:07,"366 Dogwood St, Los Angeles, CA 90001"
152153,AA Batteries (4-pack),1,3.84,02/06/23 17:37,"473 Hickory St, Los Angeles, CA 90001"
152154,Apple Airpods Headphones,1,150,02/08/23 23:19,"685 11th St, Los Angeles, CA 90001"
152155,iPhone,1,700,02/22/23 07:33,"129 Madison St, Seattle, WA 98101"
152155,Lightning Charging Cable,1,14.95,02/22/23 07:33,"129 Madison St, Seattle, WA 98101"
152156,Lightning Charging Cable,1,14.95,02/20/23 10:45,"681 Church St, Seattle, WA 98101"
152157,Wired Headphones,1,11.99,02/17/23 10:58,"575 Madison St, Boston, MA 02215"
152158,AA Batteries (4-pack),1,3.84,02/01/23 18:39,"277 Maple St, Dallas, IL 75001"
152159,AAA Batteries (4-pack),3,2.99,02/17/23 17:11,"994 Park St, Austin, TX 73301"
152160,Lightning Charging Cable,1,14.95,02/16/23 01:33,"770 2nd St, Austin, TX 73301"
152161,Apple Airpods Headphones,1,150,02/22/23 09:04,"476 Johnson St, Boston, MA 02215"
152161,LG Dryer,1,600.0,02/22/23 09:04,"476 Johnson St, Boston, MA 02215"
152162,Lightning Charging Cable,1,14.95,02/08/23 22:08,"109 Adams St, Atlanta, GA 30301"
152163,Apple Airpods Headphones,1,150,02/01/23 13:15,"178 River St, San Francisco, CA 94016"
152164,AAA Batteries (4-pack),2,2.99,02/07/23 13:32,"242 South St, San Francisco, CA 94016"
152165,34in Ultrawide Monitor,1,379.99,02/11/23 16:31,"245 11th St, Los Angeles, CA 90001"
152166,AAA Batteries (4-pack),2,2.99,02/23/23 23:02,"183 11th St, Los Angeles, CA 90001"
152167,27in 4K Gaming Monitor,1,389.99,02/08/23 11:31,"205 Johnson St, San Francisco, CA 94016"
152168,USB-C Charging Cable,1,11.95,02/25/23 13:02,"378 13th St, Los Angeles, CA 90001"
152169,Lightning Charging Cable,1,14.95,02/20/23 21:57,"448 12th St, Boston, MA 02215"
152170,USB-C Charging Cable,1,11.95,02/16/23 01:19,"876 Jefferson St, New York City, NY 10001"
152171,27in FHD Monitor,1,149.99,02/20/23 17:48,"307 Park St, Portland, OR 97035"
152172,AAA Batteries (4-pack),2,2.99,02/15/23 11:58,"149 Walnut St, New York City, NY 10001"
152173,ThinkPad Laptop,1,999.99,02/05/23 13:19,"706 1st St, Austin, TX 73301"
152174,Samsung Phone,1,500,02/12/23 21:14,"145 Spruce St, Los Angeles, CA 90001"
152175,Samsung Phone,1,500,02/17/23 15:21,"708 11th St, Portland, OR 97035"
152176,AA Batteries (4-pack),1,3.84,02/26/23 11:58,"730 Jackson St, San Francisco, CA 94016"
152177,USB-C Charging Cable,1,11.95,02/08/23 22:29,"235 Jefferson St, Atlanta, GA 30301"
152178,USB-C Charging Cable,1,11.95,02/12/23 13:42,"529 Meadow St, Boston, MA 02215"
152179,Samsung Phone,1,500,02/25/23 22:29,"281 10th St, Los Angeles, CA 90001"
152180,27in 4K Gaming Monitor,1,389.99,02/06/23 22:25,"354 Willow St, Seattle, WA 98101"
152181,Wired Headphones,1,11.99,02/19/23 08:32,"70 5th St, Los Angeles, CA 90001"
152182,Macbook Pro Laptop,1,1700,02/18/23 15:55,"61 South St, Portland, OR 97035"
152183,AA Batteries (4-pack),1,3.84,02/06/23 02:14,"928 Ridge St, Seattle, WA 98101"
152184,Wired Headphones,1,11.99,02/24/23 19:00,"442 5th St, Austin, TX 73301"
152185,USB-C Charging Cable,1,11.95,02/26/23 10:06,"60 9th St, Los Angeles, CA 90001"
152186,AA Batteries (4-pack),1,3.84,02/19/23 17:28,"359 12th St, Boston, MA 02215"
152187,AA Batteries (4-pack),3,3.84,02/13/23 21:52,"827 10th St, San Francisco, CA 94016"
152188,AAA Batteries (4-pack),1,2.99,02/02/23 14:31,"594 Walnut St, Portland, OR 97035"
152189,Wired Headphones,1,11.99,02/14/23 19:31,"691 5th St, San Francisco, CA 94016"
152190,Lightning Charging Cable,1,14.95,02/21/23 18:37,"659 8th St, Seattle, WA 98101"
152191,Bose SoundSport Headphones,1,99.99,02/20/23 19:42,"953 Elm St, New York City, NY 10001"
152192,AA Batteries (4-pack),1,3.84,02/28/23 11:41,"419 Walnut St, Portland, OR 97035"
152193,AAA Batteries (4-pack),1,2.99,02/22/23 10:29,"219 Maple St, Los Angeles, CA 90001"
152194,Wired Headphones,1,11.99,02/12/23 11:28,"755 Dogwood St, Atlanta, GA 30301"
152195,USB-C Charging Cable,1,11.95,02/25/23 18:11,"942 10th St, New York City, NY 10001"
152196,27in FHD Monitor,1,149.99,02/18/23 21:05,"693 Dogwood St, San Francisco, CA 94016"
152197,Wired Headphones,1,11.99,02/08/23 22:59,"908 Cedar St, Atlanta, GA 30301"
152198,USB-C Charging Cable,1,11.95,02/02/23 16:27,"504 Main St, San Francisco, CA 94016"
152199,Flatscreen TV,1,300,02/28/23 13:51,"2 Jackson St, Seattle, WA 98101"
152200,Bose SoundSport Headphones,1,99.99,02/24/23 14:33,"672 11th St, San Francisco, CA 94016"
152201,Apple Airpods Headphones,1,150,02/06/23 19:05,"425 14th St, Dallas, IL 75001"
152202,Apple Airpods Headphones,1,150,02/17/23 18:24,"650 North St, Los Angeles, CA 90001"
152203,Flatscreen TV,1,300,02/20/23 00:16,"668 Cherry St, Boston, MA 02215"
152204,Apple Airpods Headphones,1,150,02/02/23 10:19,"275 Willow St, San Francisco, CA 94016"
152205,27in 4K Gaming Monitor,1,389.99,02/18/23 16:08,"19 Main St, Portland, OR 97035"
152206,Lightning Charging Cable,1,14.95,02/02/23 09:23,"49 2nd St, Portland, ME 04101"
152207,Wired Headphones,1,11.99,02/14/23 08:41,"636 7th St, Portland, OR 97035"
152208,Wired Headphones,1,11.99,02/27/23 16:01,"584 Elm St, Dallas, IL 75001"
152209,AAA Batteries (4-pack),1,2.99,02/27/23 16:24,"804 Adams St, San Francisco, CA 94016"
152210,USB-C Charging Cable,1,11.95,02/22/23 23:17,"365 Hill St, Boston, MA 02215"
152211,Apple Airpods Headphones,1,150,02/02/23 07:12,"607 Ridge St, New York City, NY 10001"
152212,Samsung Phone,1,500,02/17/23 16:42,"351 Jackson St, Atlanta, GA 30301"
152213,27in FHD Monitor,1,149.99,02/07/23 08:27,"715 Church St, San Francisco, CA 94016"
152214,20in Monitor,1,109.99,02/07/23 09:38,"419 Pine St, San Francisco, CA 94016"
152215,Lightning Charging Cable,1,14.95,02/09/23 17:30,"920 Wilson St, Boston, MA 02215"
152216,34in Ultrawide Monitor,1,379.99,02/25/23 21:35,"858 Adams St, Seattle, WA 98101"
152217,Vareebadd Phone,1,400,02/10/23 09:31,"54 14th St, Portland, ME 04101"
152218,Wired Headphones,1,11.99,02/12/23 20:38,"540 Cherry St, Boston, MA 02215"
152219,AAA Batteries (4-pack),3,2.99,02/01/23 14:08,"8 Madison St, Atlanta, GA 30301"
152220,Wired Headphones,1,11.99,02/24/23 14:51,"493 South St, San Francisco, CA 94016"
152221,USB-C Charging Cable,1,11.95,02/20/23 14:10,"510 Hickory St, San Francisco, CA 94016"
152222,Wired Headphones,1,11.99,02/15/23 15:50,"26 Forest St, Boston, MA 02215"
152223,USB-C Charging Cable,1,11.95,02/02/23 13:16,"87 11th St, New York City, NY 10001"
152224,USB-C Charging Cable,1,11.95,02/19/23 12:53,"621 Madison St, Dallas, IL 75001"
152225,USB-C Charging Cable,1,11.95,02/22/23 03:30,"828 Johnson St, Seattle, WA 98101"
152226,20in Monitor,1,109.99,02/19/23 12:49,"596 9th St, San Francisco, CA 94016"
152227,Lightning Charging Cable,1,14.95,02/18/23 23:43,"910 6th St, San Francisco, CA 94016"
152228,Bose SoundSport Headphones,1,99.99,02/22/23 23:38,"123 Center St, Los Angeles, CA 90001"
152229,34in Ultrawide Monitor,1,379.99,02/24/23 09:39,"55 Dogwood St, New York City, NY 10001"
152230,20in Monitor,1,109.99,02/28/23 11:29,"969 4th St, Los Angeles, CA 90001"
152231,AA Batteries (4-pack),1,3.84,02/25/23 18:04,"172 Johnson St, Atlanta, GA 30301"
152232,Bose SoundSport Headphones,1,99.99,02/28/23 22:35,"662 6th St, San Francisco, CA 94016"
152233,AA Batteries (4-pack),1,3.84,02/27/23 16:41,"841 8th St, San Francisco, CA 94016"
