Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
178925,Wired Headphones,1,11.99,04/15/23 10:39,"74 Elm St, Boston, MA 02215"
178926,Macbook Pro Laptop,1,1700,04/09/23 13:02,"184 Adams St, Los Angeles, CA 90001"
178927,Nokia Phone,1,650,04/27/23 12:00,"681 10th St, San Francisco, CA 94016"
178928,Apple Airpods Headphones,1,150,04/15/23 13:19,"674 Lincoln St, Los Angeles, CA 90001"
178929,Macbook Pro Laptop,1,1700,04/12/23 19:34,"758 13th St, New York City, NY 10001"
178930,iPhone,1,700,04/08/23 10:34,"821 12th St, San Francisco, CA 94016"
178930,34in Ultrawide Monitor,1,379.99,04/08/23 10:34,"821 12th St, San Francisco, CA 94016"
178931,27in FHD Monitor,1,149.99,04/05/23 12:51,"758 West St, Boston, MA 02215"
178932,27in 4K Gaming Monitor,1,389.99,04/25/23 08:13,"56 Washington St, Los Angeles, CA 90001"
178933,27in 4K Gaming Monitor,1,389.99,04/15/23 09:12,"809 8th St, Portland, ME 04101"
178934,AAA Batteries (4-pack),1,2.99,04/05/23 10:09,"480 South St, Atlanta, GA 30301"
178935,Lightning Charging Cable,1,14.95,04/25/23 16:58,"558 1st St, Los Angeles, CA 90001"
178936,Wired Headphones,1,11.99,04/14/23 00:45,"627 Wilson St, Atlanta, GA 30301"
178936,AA Batteries (4-pack),2,3.84,04/14/23 00:45,"627 Wilson St, Atlanta, GA 30301"
178937,Apple Airpods Headphones,1,150,04/28/23 05:55,"67 Main St, San Francisco, CA 94016"
178938,USB-C Charging Cable,2,11.95,04/16/23 09:28,"528 Pine St, Dallas, IL 75001"
178939,Lightning Charging Cable,1,14.95,04/06/23 11:42,"380 River St, Atlanta, GA 30301"
178940,USB-C Charging Cable,1,11.95,04/28/23 18:31,"524 Elm St, Boston, MA 02215"
178941,USB-C Charging Cable,1,11.95,04/29/23 19:48,"176 Chestnut St, Atlanta, GA 30301"
178942,AAA Batteries (4-pack),4,2.99,04/18/23 21:16,"84 Highland St, Austin, TX 73301"
178943,Lightning Charging Cable,1,14.95,04/16/23 22:56,"898 Dogwood St, Boston, MA 02215"
178944,Lightning Charging Cable,1,14.95,04/19/23 09:45,"709 Meadow St, Seattle, WA 98101"
178945,AAA Batteries (4-pack),1,2.99,04/25/23 12:02,"169 Dogwood St, San Francisco, CA 94016"
178946,AAA Batteries (4-pack),2,2.99,04/08/23 18:11,"18 Cherry St, San Francisco, CA 94016"
178947,AAA Batteries (4-pack),3,2.99,04/12/23 22:41,"633 14th St, Boston, MA 02215"
178948,Nokia Phone,1,650,04/20/23 12:58,"651 Adams St, Portland, OR 97035"
178949,USB-C Charging Cable,1,11.95,04/25/23 16:34,"516 6th St, Boston, MA 02215"
178950,27in 4K Gaming Monitor,1,389.99,04/04/23 18:16,"654 Cherry St, San Francisco, CA 94016"
178951,Bose SoundSport Headphones,1,99.99,04/17/23 16:46,"979 Highland St, Austin, TX 73301"
178952,AAA Batteries (4-pack),2,2.99,04/03/23 11:26,"718 Cedar St, Los Angeles, CA 90001"
178953,Wired Headphones,1,11.99,04/12/23 18:12,"274 13th St, Boston, MA 02215"
178954,27in 4K Gaming Monitor,1,389.99,04/14/23 18:22,"253 Madison St, Atlanta, GA 30301"
178955,20in Monitor,1,109.99,04/16/23 11:23,"885 Lake St, Boston, MA 02215"
178956,LG Washing Machine,1,600.0,04/02/23 13:10,"853 North St, San Francisco, CA 94016"
178957,Wired Headphones,1,11.99,04/20/23 10:55,"587 Wilson St, Los Angeles, CA 90001"
178958,34in Ultrawide Monitor,1,379.99,04/27/23 09:41,"85 Johnson St, Boston, MA 02215"
178959,USB-C Charging Cable,1,11.95,04/16/23 01:15,"939 Maple St, Los Angeles, CA 90001"
178960,Lightning Charging Cable,1,14.95,04/04/23 12:15,"525 Wilson St, Los Angeles, CA 90001"
178961,Lightning Charging Cable,1,14.95,04/16/23 19:27,"451 11th St, New York City, NY 10001"
178962,Apple Airpods Headphones,1,150,04/09/23 21:25,"756 Hill St, San Francisco, CA 94016"
178963,Wired Headphones,1,11.99,04/27/23 16:56,"910 Jefferson St, Boston, MA 02215"
178963,AAA Batteries (4-pack),1,2.99,04/27/23 16:56,"910 Jefferson St, Boston, MA 02215"
178964,USB-C Charging Cable,1,11.95,04/13/23 17:42,"99 8th St, New York City, NY 10001"
178965,AAA Batteries (4-pack),2,2.99,04/24/23 13:15,"328 North St, San Francisco, CA 94016"
178966,iPhone,1,700,04/10/23 17:27,"884 South St, Seattle, WA 98101"
178966,Apple Airpods Headphones,1,150,04/10/23 17:27,"884 South St, Seattle, WA 98101"
178967,Lightning Charging Cable,1,14.95,04/02/23 06:58,"249 1st St, New York City, NY 10001"
178968,27in 4K Gaming Monitor,1,389.99,04/23/23 15:26,"519 1st St, Austin, TX 73301"
178969,Bose SoundSport Headphones,1,99.99,04/30/23 15:19,"961 12th St, Los Angeles, CA 90001"
178970,Vareebadd Phone,1,400,04/22/23 11:15,"970 Dogwood St, Boston, MA 02215"
178970,USB-C Charging Cable,1,11.95,04/22/23 11:15,"970 Dogwood St, Boston, MA 02215"
178971,USB-C Charging Cable,1,11.95,04/29/23 22:04,"448 Jefferson St, San Francisco, CA 94016"
178972,Wired Headphones,1,11.99,04/12/23 20:29,"604 Sunset St, Seattle, WA 98101"
178973,Nokia Phone,1,650,04/30/23 14:26,"753 Highland St, Atlanta, GA 30301"
178974,iPhone,1,700,04/18/23 11:45,"192 9th St, San Francisco, CA 94016"
178975,Apple Airpods Headphones,1,150,04/01/23 18:45,"510 Main St, New York City, NY 10001"
178976,AA Batteries (4-pack),2,3.84,04/04/23 18:25,"50 9th St, San Francisco, CA 94016"
178977,iPhone,1,700,04/26/23 12:33,"39 Chestnut St, New York City, NY 10001"
178978,USB-C Charging Cable,1,11.95,04/03/23 16:53,"418 Spruce St, San Francisco, CA 94016"
178979,AA Batteries (4-pack),1,3.84,04/13/23 08:15,"492 5th St, San Francisco, CA 94016"
178980,Lightning Charging Cable,1,14.95,04/21/23 15:52,"343 14th St, Boston, MA 02215"
178981,AAA Batteries (4-pack),1,2.99,04/21/23 03:10,"546 Wilson St, New York City, NY 10001"
178982,Apple Airpods Headphones,1,150,04/14/23 16:37,"868 13th St, Seattle, WA 98101"
178983,Lightning Charging Cable,1,14.95,04/19/23 13:24,"826 9th St, Los Angeles, CA 90001"
178984,Lightning Charging Cable,1,14.95,04/10/23 12:38,"725 12th St, Atlanta, GA 30301"
178985,Wired Headphones,1,11.99,04/14/23 17:22,"860 Wilson St, San Francisco, CA 94016"
178986,Lightning Charging Cable,2,14.95,04/30/23 16:09,"77 12th St, Boston, MA 02215"
178987,ThinkPad Laptop,1,999.99,04/06/23 20:51,"776 Forest St, Portland, OR 97035"
178988,Wired Headphones,1,11.99,04/12/23 09:22,"262 2nd St, Boston, MA 02215"
178989,USB-C Charging Cable,1,11.95,04/10/23 20:52,"835 Forest St, Seattle, WA 98101"
178990,Apple Airpods Headphones,1,150,04/25/23 13:23,"758 Forest St, Boston, MA 02215"
178991,Wired Headphones,2,11.99,04/23/23 19:53,"620 10th St, New York City, NY 10001"
178992,20in Monitor,2,109.99,04/09/23 12:16,"220 Wilson St, San Francisco, CA 94016"
178993,AAA Batteries (4-pack),1,2.99,04/19/23 17:14,"782 Hill St, San Francisco, CA 94016"
178994,Apple Airpods Headphones,1,150,04/04/23 12:31,"678 9th St, Seattle, WA 98101"
178995,Wired Headphones,1,11.99,04/09/23 10:32,"566 Jefferson St, Los Angeles, CA 90001"
178996,AAA Batteries (4-pack),2,2.99,04/13/23 14:23,"424 Spruce St, Boston, MA 02215"
178997,Nokia Phone,1,650,04/15/23 14:13,"988 Jackson St, Los Angeles, CA 90001"
178998,Apple Airpods Headphones,1,150,04/21/23 21:24,"535 Church St, Atlanta, GA 30301"
178999,AAA Batteries (4-pack),2,2.99,04/30/23 21:54,"799 Meadow St, San Francisco, CA 94016"
179000,USB-C Charging Cable,1,11.95,04/10/23 17:31,"375 6th St, San Francisco, CA 94016"
179001,Macbook Pro Laptop,1,1700,04/22/23 09:58,"704 Lincoln St, Seattle, WA 98101"
179002,Wired Headphones,1,11.99,04/22/23 23:04,"472 Highland St, Dallas, IL 75001"
179003,Apple Airpods Headphones,1,150,04/06/23 16:33,"572 Washington St, San Francisco, CA 94016"
179004,Nokia Phone,1,650,04/24/23 23:55,"511 Cedar St, Boston, MA 02215"
179005,34in Ultrawide Monitor,1,379.99,04/19/23 15:14,"539 Maple St, Los Angeles, CA 90001"
179006,AAA Batteries (4-pack),1,2.99,04/04/23 16:37,"926 River St, San Francisco, CA 94016"
179007,AA Batteries (4-pack),2,3.84,04/06/23 13:07,"669 5th St, Atlanta, GA 30301"
179008,Wired Headphones,1,11.99,04/23/23 06:40,"414 Sunset St, Portland, ME 04101"
179009,AA Batteries (4-pack),1,3.84,04/14/23 22:05,"532 Madison St, Los Angeles, CA 90001"
179010,Bose SoundSport Headphones,1,99.99,04/23/23 13:16,"760 Spruce St, Los Angeles, CA 90001"
179011,27in 4K Gaming Monitor,1,389.99,04/18/23 07:06,"418 Meadow St, Austin, TX 73301"
179012,AA Batteries (4-pack),1,3.84,04/12/23 11:01,"684 9th St, San Francisco, CA 94016"
179013,20in Monitor,1,109.99,04/04/23 21:17,"515 11th St, Los Angeles, CA 90001"
179014,20in Monitor,1,109.99,04/14/23 21:46,"516 Sunset St, Los Angeles, CA 90001"
179015,USB-C Charging Cable,1,11.95,04/27/23 06:20,"761 2nd St, Los Angeles, CA 90001"
179016,ThinkPad Laptop,1,999.99,04/12/23 10:57,"874 12th St, San Francisco, CA 94016"
179017,AAA Batteries (4-pack),2,2.99,04/01/23 11:28,"695 11th St, Boston, MA 02215"
179018,USB-C Charging Cable,1,11.95,04/07/23 18:10,"903 Johnson St, Portland, OR 97035"
179019,Bose SoundSport Headphones,1,99.99,04/04/23 16:25,"489 6th St, San Francisco, CA 94016"
179020,27in FHD Monitor,1,149.99,04/02/23 16:50,"709 10th St, Los Angeles, CA 90001"
179021,Bose SoundSport Headphones,1,99.99,04/12/23 18:13,"990 Meadow St, Los Angeles, CA 90001"
179022,USB-C Charging Cable,1,11.95,04/11/23 16:08,"878 6th St, Boston, MA 02215"
179023,Flatscreen TV,1,300,04/28/23 11:10,"759 Johnson St, San Francisco, CA 94016"
179024,Wired Headphones,1,11.99,04/29/23 16:12,"341 Elm St, Portland, OR 97035"
179025,USB-C Charging Cable,1,11.95,04/03/23 09:48,"642 Highland St, Boston, MA 02215"
179026,Bose SoundSport Headphones,1,99.99,04/26/23 15:08,"81 Sunset St, Atlanta, GA 30301"
179027,27in 4K Gaming Monitor,1,389.99,04/24/23 13:27,"463 Jefferson St, Boston, MA 02215"
179028,AA Batteries (4-pack),2,3.84,04/22/23 17:40,"32 Cherry St, Boston, MA 02215"
179029,Apple Airpods Headphones,1,150,04/28/23 10:39,"628 11th St, San Francisco, CA 94016"
179030,Bose SoundSport Headphones,1,99.99,04/17/23 20:06,"103 Lake St, San Francisco, CA 94016"
179031,Apple Airpods Headphones,1,150,04/18/23 16:10,"185 West St, San Francisco, CA 94016"
179032,Lightning Charging Cable,1,14.95,04/30/23 17:31,"96 10th St, New York City, NY 10001"
179033,Wired Headphones,1,11.99,04/14/23 14:51,"55 Highland St, Seattle, WA 98101"
179034,AAA Batteries (4-pack),3,2.99,04/30/23 16:39,"681 Hill St, San Francisco, CA 94016"
179035,Apple Airpods Headphones,1,150,04/08/23 10:11,"444 Lakeview St, San Francisco, CA 94016"
179036,Wired Headphones,1,11.99,04/12/23 12:45,"418 Washington St, Los Angeles, CA 90001"
179037,Flatscreen TV,1,300,04/23/23 20:38,"622 Cedar St, New York City, NY 10001"
179038,AAA Batteries (4-pack),1,2.99,04/13/23 20:27,"371 8th St, San Francisco, CA 94016"
179039,Samsung Phone,1,500,04/22/23 03:53,"846 Cedar St, New York City, NY 10001"
179040,AAA Batteries (4-pack),2,2.99,04/09/23 13:51,"716 Highland St, Los Angeles, CA 90001"
179041,AAA Batteries (4-pack),1,2.99,04/18/23 21:22,"44 North St, Atlanta, GA 30301"
179042,27in 4K Gaming Monitor,1,389.99,04/12/23 14:40,"618 River St, Dallas, IL 75001"
179043,Bose SoundSport Headphones,1,99.99,04/30/23 21:30,"289 12th St, New York City, NY 10001"
179044,USB-C Charging Cable,1,11.95,04/29/23 15:50,"844 Hickory St, San Francisco, CA 94016"
179045,AAA Batteries (4-pack),2,2.99,04/12/23 20:49,"908 West St, Los Angeles, CA 90001"
179046,Wired Headphones,1,11.99,04/05/23 11:17,"141 Meadow St, New York City, NY 10001"
179047,Flatscreen TV,1,300,04/07/23 09:20,"939 Forest St, Dallas, IL 75001"
179048,Bose SoundSport Headphones,1,99.99,04/24/23 05:49,"800 Walnut St, Portland, OR 97035"
179049,27in 4K Gaming Monitor,1,389.99,04/13/23 15:47,"736 Chestnut St, Austin, TX 73301"
179050,AAA Batteries (4-pack),2,2.99,04/03/23 20:29,"795 South St, Dallas, IL 75001"
179051,34in Ultrawide Monitor,1,379.99,04/20/23 09:17,"638 4th St, Atlanta, GA 30301"
179052,Bose SoundSport Headphones,1,99.99,04/04/23 12:03,"484 10th St, San Francisco, CA 94016"
179053,Apple Airpods Headphones,1,150,04/03/23 20:21,"700 Maple St, San Francisco, CA 94016"
179054,20in Monitor,1,109.99,04/23/23 07:31,"603 12th St, Los Angeles, CA 90001"
179054,Bose SoundSport Headphones,1,99.99,04/23/23 07:31,"603 12th St, Los Angeles, CA 90001"
179055,Apple Airpods Headphones,1,150,04/20/23 15:22,"596 Dogwood St, Los Angeles, CA 90001"
179056,Apple Airpods Headphones,1,150,04/19/23 23:39,"255 Madison St, San Francisco, CA 94016"
179057,34in Ultrawide Monitor,1,379.99,04/11/23 16:59,"820 Spruce St, New York City, NY 10001"
179058,20in Monitor,1,109.99,04/27/23 19:03,"25 Church St, New York City, NY 10001"
179059,ThinkPad Laptop,1,999.99,04/05/23 18:52,"363 13th St, Atlanta, GA 30301"
179060,LG Washing Machine,1,600.0,04/07/23 17:49,"317 10th St, New York City, NY 10001"
179061,Wired Headphones,1,11.99,04/10/23 19:27,"784 Maple St, New York City, NY 10001"
179062,Macbook Pro Laptop,1,1700,04/07/23 22:36,"610 13th St, Los Angeles, CA 90001"
179063,Lightning Charging Cable,2,14.95,04/14/23 07:54,"516 5th St, Los Angeles, CA 90001"
179064,AA Batteries (4-pack),1,3.84,04/20/23 11:47,"372 Pine St, Los Angeles, CA 90001"
179065,USB-C Charging Cable,1,11.95,04/26/23 12:35,"944 Sunset St, Austin, TX 73301"
179066,AA Batteries (4-pack),3,3.84,04/16/23 20:33,"97 Pine St, Atlanta, GA 30301"
179067,27in FHD Monitor,1,149.99,04/04/23 13:04,"964 1st St, Los Angeles, CA 90001"
179068,AAA Batteries (4-pack),1,2.99,04/26/23 12:37,"713 Hill St, Austin, TX 73301"
179069,Apple Airpods Headphones,1,150,04/03/23 16:16,"683 7th St, Los Angeles, CA 90001"
179070,Apple Airpods Headphones,1,150,04/07/23 23:28,"128 Cedar St, San Francisco, CA 94016"
179071,LG Washing Machine,1,600.0,04/17/23 11:27,"676 10th St, Dallas, IL 75001"
179072,20in Monitor,1,109.99,04/27/23 12:22,"442 Pine St, San Francisco, CA 94016"
179073,Samsung Phone,1,500,04/12/23 18:59,"84 7th St, Los Angeles, CA 90001"
179074,Wired Headphones,1,11.99,04/25/23 09:41,"611 River St, New York City, NY 10001"
179075,Nokia Phone,1,650,04/09/23 00:08,"469 6th St, Los Angeles, CA 90001"
179076,AAA Batteries (4-pack),1,2.99,04/19/23 11:45,"508 River St, Dallas, IL 75001"
179077,Bose SoundSport Headphones,1,99.99,04/23/23 22:27,"558 Chestnut St, Portland, OR 97035"
179078,34in Ultrawide Monitor,1,379.99,04/19/23 17:41,"212 River St, New York City, NY 10001"
179079,Wired Headphones,1,11.99,04/07/23 22:22,"972 11th St, New York City, NY 10001"
179080,Bose SoundSport Headphones,1,99.99,04/18/23 17:06,"410 Lincoln St, New York City, NY 10001"
179081,Flatscreen TV,1,300,04/20/23 18:05,"846 Church St, New York City, NY 10001"
179082,AAA Batteries (4-pack),1,2.99,04/27/23 17:58,"295 Adams St, Austin, TX 73301"
179083,Lightning Charging Cable,1,14.95,04/24/23 16:29,"282 Center St, Boston, MA 02215"
179084,USB-C Charging Cable,1,11.95,04/27/23 23:06,"163 6th St, Los Angeles, CA 90001"
179085,20in Monitor,1,109.99,04/12/23 19:56,"854 14th St, San Francisco, CA 94016"
179086,27in 4K Gaming Monitor,1,389.99,04/09/23 12:35,"33 8th St, Seattle, WA 98101"
179087,Wired Headphones,1,11.99,04/23/23 10:43,"121 8th St, Portland, OR 97035"
179088,Vareebadd Phone,1,400,04/26/23 12:36,"322 12th St, Atlanta, GA 30301"
179088,USB-C Charging Cable,1,11.95,04/26/23 12:36,"322 12th St, Atlanta, GA 30301"
179089,27in FHD Monitor,1,149.99,04/21/23 17:09,"206 North St, Los Angeles, CA 90001"
179089,Bose SoundSport Headphones,1,99.99,04/21/23 17:09,"206 North St, Los Angeles, CA 90001"
179090,Lightning Charging Cable,1,14.95,04/19/23 20:36,"289 Lakeview St, Boston, MA 02215"
179091,iPhone,1,700,04/07/23 22:47,"114 River St, New York City, NY 10001"
179092,AAA Batteries (4-pack),1,2.99,04/25/23 12:00,"684 South St, Atlanta, GA 30301"
179093,AA Batteries (4-pack),1,3.84,04/22/23 10:56,"879 West St, Dallas, IL 75001"
179094,AAA Batteries (4-pack),1,2.99,04/14/23 20:42,"500 Lakeview St, Los Angeles, CA 90001"
179095,AAA Batteries (4-pack),1,2.99,04/19/23 20:38,"972 Jackson St, Boston, MA 02215"
179096,Lightning Charging Cable,1,14.95,04/13/23 20:50,"796 7th St, San Francisco, CA 94016"
179097,iPhone,1,700,04/28/23 11:39,"618 7th St, Boston, MA 02215"
179097,Lightning Charging Cable,1,14.95,04/28/23 11:39,"618 7th St, Boston, MA 02215"
179098,Flatscreen TV,1,300,04/28/23 18:55,"258 Lincoln St, Portland, OR 97035"
179099,USB-C Charging Cable,1,11.95,04/07/23 15:47,"194 Spruce St, New York City, NY 10001"
179100,Bose SoundSport Headphones,2,99.99,04/22/23 16:41,"750 Jefferson St, Dallas, IL 75001"
179101,20in Monitor,1,109.99,04/14/23 11:29,"987 Lake St, San Francisco, CA 94016"
179102,Wired Headphones,1,11.99,04/18/23 13:23,"409 Jefferson St, New York City, NY 10001"
179103,AAA Batteries (4-pack),1,2.99,04/04/23 12:48,"147 Main St, San Francisco, CA 94016"
179104,Bose SoundSport Headphones,1,99.99,04/19/23 08:57,"554 Wilson St, Atlanta, GA 30301"
179105,USB-C Charging Cable,2,11.95,04/18/23 19:31,"978 Lake St, Atlanta, GA 30301"
179106,Apple Airpods Headphones,1,150,04/27/23 19:20,"254 Walnut St, San Francisco, CA 94016"
179107,Bose SoundSport Headphones,1,99.99,04/27/23 11:03,"842 Meadow St, Austin, TX 73301"
179108,27in 4K Gaming Monitor,1,389.99,04/19/23 16:33,"971 Chestnut St, San Francisco, CA 94016"
179109,Lightning Charging Cable,1,14.95,04/28/23 22:20,"190 Spruce St, Atlanta, GA 30301"
179110,27in FHD Monitor,1,149.99,04/06/23 10:58,"48 River St, Portland, OR 97035"
179111,AAA Batteries (4-pack),2,2.99,04/16/23 10:50,"469 Highland St, New York City, NY 10001"
179112,iPhone,1,700,04/26/23 08:15,"732 Madison St, San Francisco, CA 94016"
179113,Wired Headphones,3,11.99,04/12/23 11:28,"22 7th St, San Francisco, CA 94016"
179114,Bose SoundSport Headphones,1,99.99,04/15/23 12:26,"21 5th St, Los Angeles, CA 90001"
179115,Lightning Charging Cable,1,14.95,04/02/23 11:13,"318 1st St, San Francisco, CA 94016"
179116,Flatscreen TV,1,300,04/11/23 17:02,"227 Johnson St, Los Angeles, CA 90001"
179117,AA Batteries (4-pack),2,3.84,04/22/23 01:51,"856 1st St, Boston, MA 02215"
179118,USB-C Charging Cable,1,11.95,04/30/23 12:11,"600 Adams St, San Francisco, CA 94016"
179119,34in Ultrawide Monitor,1,379.99,04/19/23 21:08,"709 1st St, Portland, OR 97035"
179120,AA Batteries (4-pack),1,3.84,04/28/23 07:24,"479 Ridge St, Los Angeles, CA 90001"
179121,Apple Airpods Headphones,1,150,04/09/23 01:49,"58 Johnson St, Boston, MA 02215"
179122,34in Ultrawide Monitor,1,379.99,04/27/23 05:29,"988 Lake St, Dallas, IL 75001"
179123,Apple Airpods Headphones,1,150,04/18/23 16:54,"736 10th St, Austin, TX 73301"
179124,AA Batteries (4-pack),2,3.84,04/01/23 17:05,"64 Church St, San Francisco, CA 94016"
179125,34in Ultrawide Monitor,1,379.99,04/21/23 21:03,"782 Highland St, Boston, MA 02215"
179126,USB-C Charging Cable,1,11.95,04/26/23 19:19,"351 River St, San Francisco, CA 94016"
179127,Nokia Phone,1,650,04/18/23 16:30,"888 5th St, Boston, MA 02215"
179128,Macbook Pro Laptop,1,1700,04/14/23 01:16,"839 Cherry St, Los Angeles, CA 90001"
179129,Samsung Phone,1,500,04/05/23 19:33,"166 Sunset St, Seattle, WA 98101"
179130,Apple Airpods Headphones,1,150,04/14/23 16:22,"51 1st St, Los Angeles, CA 90001"
179131,27in FHD Monitor,2,149.99,04/29/23 12:22,"67 10th St, Dallas, IL 75001"
179132,Lightning Charging Cable,1,14.95,04/20/23 18:16,"723 Sunset St, New York City, NY 10001"
179133,Lightning Charging Cable,1,14.95,04/04/23 21:33,"207 Sunset St, San Francisco, CA 94016"
179134,USB-C Charging Cable,2,11.95,04/05/23 20:50,"377 West St, New York City, NY 10001"
179135,USB-C Charging Cable,1,11.95,04/01/23 20:10,"682 Elm St, Atlanta, GA 30301"
179136,AAA Batteries (4-pack),1,2.99,04/11/23 22:38,"174 Chestnut St, San Francisco, CA 94016"
179137,AAA Batteries (4-pack),1,2.99,04/26/23 15:20,"232 Adams St, Los Angeles, CA 90001"
179138,AAA Batteries (4-pack),2,2.99,04/06/23 12:23,"100 Washington St, San Francisco, CA 94016"
179139,34in Ultrawide Monitor,1,379.99,04/21/23 22:30,"90 Center St, San Francisco, CA 94016"
179140,Macbook Pro Laptop,1,1700,04/01/23 21:39,"838 Lincoln St, San Francisco, CA 94016"
179141,Wired Headphones,1,11.99,04/27/23 14:02,"249 Lakeview St, Boston, MA 02215"
