Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
233561,Wired Headphones,1,11.99,09/02/23 23:16,"149 13th St, New York City, NY 10001"
233562,Bose SoundSport Headphones,1,99.99,09/13/23 11:14,"596 Hill St, San Francisco, CA 94016"
233562,Flatscreen TV,1,300.0,09/13/23 11:14,"596 Hill St, San Francisco, CA 94016"
233563,USB-C Charging Cable,1,11.95,09/23/23 18:40,"480 Jefferson St, Portland, OR 97035"
233564,Apple Airpods Headphones,1,150.0,09/13/23 23:51,"489 Jackson St, Seattle, WA 98101"
233565,AA Batteries (4-pack),1,3.84,09/28/23 21:43,"835 Lakeview St, New York City, NY 10001"
233566,Apple Airpods Headphones,1,150.0,09/06/23 10:56,"393 Adams St, Austin, TX 73301"
233567,Apple Airpods Headphones,1,150.0,09/26/23 16:13,"624 Jefferson St, Boston, MA 02215"
233568,Lightning Charging Cable,1,14.95,09/12/23 21:24,"429 Lake St, Atlanta, GA 30301"
233569,Nokia Phone,1,650.0,09/12/23 18:12,"993 Spruce St, Los Angeles, CA 90001"
233570,27in FHD Monitor,1,149.99,09/01/23 18:14,"356 Spruce St, New York City, NY 10001"
233571,iPhone,1,700.0,09/16/23 17:14,"645 Jackson St, Atlanta, GA 30301"
233572,USB-C Charging Cable,1,11.95,09/09/23 16:47,"242 Dogwood St, Atlanta, GA 30301"
233573,Bose SoundSport Headphones,1,99.99,09/09/23 15:01,"906 12th St, San Francisco, CA 94016"
233574,AA Batteries (4-pack),2,3.84,09/29/23 12:44,"489 Dogwood St, Boston, MA 02215"
233575,AAA Batteries (4-pack),1,2.99,09/21/23 21:44,"638 Lincoln St, Los Angeles, CA 90001"
233576,Lightning Charging Cable,1,14.95,09/28/23 07:39,"862 Elm St, Austin, TX 73301"
233577,Vareebadd Phone,1,400.0,09/14/23 14:13,"716 Pine St, Boston, MA 02215"
233578,AAA Batteries (4-pack),1,2.99,09/15/23 07:38,"292 Forest St, Seattle, WA 98101"
233579,Bose SoundSport Headphones,1,99.99,09/28/23 00:37,"236 Lakeview St, Los Angeles, CA 90001"
233580,Lightning Charging Cable,1,14.95,09/08/23 19:15,"237 Washington St, New York City, NY 10001"
233581,Apple Airpods Headphones,1,150.0,09/11/23 06:32,"96 6th St, Boston, MA 02215"
233582,iPhone,1,700.0,09/24/23 23:30,"519 Elm St, San Francisco, CA 94016"
233583,iPhone,1,700.0,09/01/23 19:35,"778 1st St, Seattle, WA 98101"
233583,Lightning Charging Cable,1,14.95,09/01/23 19:35,"778 1st St, Seattle, WA 98101"
233584,Bose SoundSport Headphones,1,99.99,09/29/23 15:42,"90 Adams St, San Francisco, CA 94016"
233585,Lightning Charging Cable,1,14.95,09/22/23 18:30,"921 Spruce St, San Francisco, CA 94016"
233586,ThinkPad Laptop,1,999.99,09/07/23 21:31,"176 Pine St, New York City, NY 10001"
233587,Flatscreen TV,1,300.0,09/06/23 08:24,"941 Dogwood St, Los Angeles, CA 90001"
233588,34in Ultrawide Monitor,1,379.99,09/26/23 16:53,"602 Park St, Los Angeles, CA 90001"
233589,AAA Batteries (4-pack),3,2.99,09/23/23 10:35,"805 Main St, Boston, MA 02215"
233590,34in Ultrawide Monitor,1,379.99,09/30/23 18:59,"892 Pine St, Boston, MA 02215"
233591,27in FHD Monitor,1,149.99,09/03/23 22:09,"731 Spruce St, San Francisco, CA 94016"
233592,Lightning Charging Cable,1,14.95,09/22/23 21:08,"343 Cherry St, San Francisco, CA 94016"
233593,27in FHD Monitor,1,149.99,09/07/23 09:49,"118 Jackson St, San Francisco, CA 94016"
233594,AAA Batteries (4-pack),1,2.99,09/09/23 12:16,"609 Madison St, Los Angeles, CA 90001"
233595,AA Batteries (4-pack),1,3.84,09/02/23 09:07,"867 Center St, Boston, MA 02215"
233596,AAA Batteries (4-pack),1,2.99,09/08/23 11:27,"882 Lakeview St, Atlanta, GA 30301"
233597,USB-C Charging Cable,1,11.95,09/27/23 23:38,"886 6th St, Los Angeles, CA 90001"
233598,Flatscreen TV,1,300.0,09/23/23 12:28,"888 Park St, Portland, OR 97035"
233599,AAA Batteries (4-pack),2,2.99,09/11/23 07:27,"269 Maple St, Atlanta, GA 30301"
233600,iPhone,1,700.0,09/13/23 11:31,"255 Willow St, San Francisco, CA 94016"
233601,Bose SoundSport Headphones,1,99.99,09/15/23 11:09,"914 11th St, New York City, NY 10001"
233602,Lightning Charging Cable,1,14.95,09/11/23 01:53,"317 Madison St, Seattle, WA 98101"
233603,Bose SoundSport Headphones,1,99.99,09/28/23 21:39,"264 Adams St, Dallas, IL 75001"
233604,34in Ultrawide Monitor,1,379.99,09/07/23 11:16,"959 Walnut St, New York City, NY 10001"
233605,AAA Batteries (4-pack),1,2.99,09/05/23 16:30,"902 8th St, New York City, NY 10001"
233606,Bose SoundSport Headphones,1,99.99,09/19/23 16:42,"672 South St, Portland, OR 97035"
233607,Bose SoundSport Headphones,1,99.99,09/16/23 11:57,"639 Chestnut St, Dallas, IL 75001"
233608,34in Ultrawide Monitor,1,379.99,09/01/23 17:35,"363 Center St, New York City, NY 10001"
233609,27in 4K Gaming Monitor,1,389.99,09/02/23 12:08,"314 5th St, New York City, NY 10001"
233610,Wired Headphones,1,11.99,09/27/23 21:32,"862 West St, New York City, NY 10001"
233611,Lightning Charging Cable,1,14.95,09/07/23 21:07,"790 10th St, Seattle, WA 98101"
233612,Wired Headphones,1,11.99,09/26/23 09:42,"973 Sunset St, San Francisco, CA 94016"
233613,Lightning Charging Cable,1,14.95,09/04/23 19:25,"539 North St, Los Angeles, CA 90001"
233614,iPhone,1,700.0,09/13/23 14:08,"854 4th St, New York City, NY 10001"
233614,Wired Headphones,1,11.99,09/13/23 14:08,"854 4th St, New York City, NY 10001"
233615,USB-C Charging Cable,1,11.95,09/18/23 22:26,"373 13th St, Boston, MA 02215"
233616,Apple Airpods Headphones,1,150.0,09/18/23 16:31,"724 Forest St, Austin, TX 73301"
233617,AA Batteries (4-pack),1,3.84,09/29/23 14:18,"534 Hill St, Los Angeles, CA 90001"
233618,AA Batteries (4-pack),1,3.84,09/06/23 11:32,"683 River St, San Francisco, CA 94016"
233619,Vareebadd Phone,1,400.0,09/24/23 21:37,"303 South St, Boston, MA 02215"
233619,USB-C Charging Cable,1,11.95,09/24/23 21:37,"303 South St, Boston, MA 02215"
233620,34in Ultrawide Monitor,1,379.99,09/19/23 06:44,"598 7th St, New York City, NY 10001"
233621,Lightning Charging Cable,1,14.95,09/11/23 21:03,"454 Forest St, San Francisco, CA 94016"
233622,27in FHD Monitor,1,149.99,09/07/23 16:43,"892 13th St, New York City, NY 10001"
233623,27in FHD Monitor,1,149.99,09/08/23 11:22,"172 Wilson St, New York City, NY 10001"
233624,AA Batteries (4-pack),1,3.84,09/04/23 20:05,"839 Elm St, Portland, OR 97035"
233625,Apple Airpods Headphones,1,150.0,09/21/23 10:05,"155 River St, Austin, TX 73301"
233626,AAA Batteries (4-pack),1,2.99,09/11/23 10:50,"479 Forest St, San Francisco, CA 94016"
233627,Samsung Phone,1,500.0,09/09/23 21:58,"872 Forest St, New York City, NY 10001"
233628,Apple Airpods Headphones,1,150.0,09/07/23 21:21,"226 Sunset St, Dallas, IL 75001"
233629,34in Ultrawide Monitor,1,379.99,09/25/23 14:02,"999 Church St, Seattle, WA 98101"
233630,Vareebadd Phone,1,400.0,09/21/23 12:33,"666 2nd St, Los Angeles, CA 90001"
233631,Vareebadd Phone,1,400.0,09/07/23 14:53,"501 Lakeview St, San Francisco, CA 94016"
233632,Apple Airpods Headphones,1,150.0,09/28/23 22:34,"260 Hickory St, Atlanta, GA 30301"
233633,AAA Batteries (4-pack),2,2.99,09/26/23 12:06,"388 Meadow St, Los Angeles, CA 90001"
233634,20in Monitor,1,109.99,09/07/23 19:34,"889 Hill St, Atlanta, GA 30301"
233635,USB-C Charging Cable,1,11.95,09/13/23 20:27,"904 Madison St, New York City, NY 10001"
233636,Wired Headphones,1,11.99,09/14/23 22:47,"792 Ridge St, San Francisco, CA 94016"
233637,Apple Airpods Headphones,1,150.0,09/26/23 15:01,"603 Spruce St, San Francisco, CA 94016"
233638,Lightning Charging Cable,1,14.95,09/26/23 07:10,"621 Lakeview St, Boston, MA 02215"
233639,USB-C Charging Cable,1,11.95,09/24/23 01:31,"195 Ridge St, Dallas, IL 75001"
233640,34in Ultrawide Monitor,1,379.99,09/18/23 16:46,"992 14th St, San Francisco, CA 94016"
233641,AAA Batteries (4-pack),3,2.99,09/26/23 16:43,"634 Highland St, New York City, NY 10001"
233642,Wired Headphones,1,11.99,09/26/23 16:55,"393 Elm St, Dallas, IL 75001"
233643,AA Batteries (4-pack),1,3.84,09/21/23 16:44,"485 South St, Dallas, IL 75001"
233644,AA Batteries (4-pack),1,3.84,09/27/23 16:08,"919 Highland St, Dallas, IL 75001"
233645,34in Ultrawide Monitor,1,379.99,09/05/23 11:32,"650 Cedar St, San Francisco, CA 94016"
233646,Bose SoundSport Headphones,1,99.99,09/29/23 20:45,"611 Meadow St, Boston, MA 02215"
233647,Apple Airpods Headphones,1,150.0,09/22/23 19:26,"259 Highland St, Seattle, WA 98101"
233648,ThinkPad Laptop,1,999.99,09/01/23 13:06,"20 North St, Seattle, WA 98101"
233649,AA Batteries (4-pack),1,3.84,09/28/23 14:36,"739 Sunset St, Boston, MA 02215"
233650,LG Washing Machine,1,600.0,09/10/23 15:23,"400 Cedar St, San Francisco, CA 94016"
233651,Wired Headphones,2,11.99,09/29/23 14:56,"491 Lincoln St, San Francisco, CA 94016"
233652,Samsung Phone,1,500.0,09/22/23 13:16,"601 Hill St, Boston, MA 02215"
233653,Bose SoundSport Headphones,1,99.99,09/03/23 12:33,"612 Adams St, Los Angeles, CA 90001"
233654,USB-C Charging Cable,1,11.95,09/21/23 17:48,"374 Center St, San Francisco, CA 94016"
233655,Wired Headphones,1,11.99,09/28/23 12:59,"38 Adams St, New York City, NY 10001"
233656,Nokia Phone,1,650.0,09/13/23 21:53,"909 Lincoln St, Atlanta, GA 30301"
233657,AAA Batteries (4-pack),1,2.99,09/06/23 10:00,"391 North St, New York City, NY 10001"
233658,Wired Headphones,1,11.99,09/11/23 13:16,"320 Lake St, New York City, NY 10001"
233659,Wired Headphones,1,11.99,09/28/23 18:38,"564 Hickory St, Portland, OR 97035"
233660,27in FHD Monitor,1,149.99,09/07/23 12:45,"28 Main St, San Francisco, CA 94016"
233661,Apple Airpods Headphones,1,150.0,09/29/23 19:01,"379 Jefferson St, Dallas, IL 75001"
233662,ThinkPad Laptop,1,999.99,09/20/23 02:49,"373 Jackson St, Boston, MA 02215"
233663,AAA Batteries (4-pack),1,2.99,09/22/23 15:07,"67 1st St, Los Angeles, CA 90001"
233664,iPhone,1,700.0,09/19/23 17:46,"5 River St, Austin, TX 73301"
233664,Lightning Charging Cable,1,14.95,09/19/23 17:46,"5 River St, Austin, TX 73301"
233665,USB-C Charging Cable,1,11.95,09/23/23 05:35,"271 Maple St, New York City, NY 10001"
233666,34in Ultrawide Monitor,1,379.99,09/07/23 15:44,"651 Forest St, New York City, NY 10001"
233667,Wired Headphones,1,11.99,09/10/23 10:53,"638 Meadow St, New York City, NY 10001"
