Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
166934,27in FHD Monitor,1,149.99,03/02/23 13:14,"93 Pine St, New York City, NY 10001"
166935,AAA Batteries (4-pack),1,2.99,03/06/23 15:18,"879 Hickory St, Dallas, IL 75001"
166936,Macbook Pro Laptop,1,1700.0,03/05/23 18:50,"378 Ridge St, Los Angeles, CA 90001"
166937,27in 4K Gaming Monitor,1,389.99,03/19/23 17:05,"562 Willow St, Dallas, IL 75001"
166938,Bose SoundSport Headphones,1,99.99,03/23/23 22:57,"979 Willow St, Dallas, IL 75001"
166939,AA Batteries (4-pack),1,3.84,03/11/23 13:20,"101 Sunset St, New York City, NY 10001"
166940,Wired Headphones,1,11.99,03/17/23 19:43,"367 7th St, Boston, MA 02215"
166941,Wired Headphones,3,11.99,03/18/23 15:35,"843 Spruce St, Seattle, WA 98101"
,,,,,
166942,27in 4K Gaming Monitor,1,389.99,03/29/23 07:38,"666 Madison St, Atlanta, GA 30301"
166943,AA Batteries (4-pack),1,3.84,03/23/23 14:01,"23 Dogwood St, Seattle, WA 98101"
166944,AA Batteries (4-pack),1,3.84,03/19/23 21:05,"696 Sunset St, Los Angeles, CA 90001"
166945,AAA Batteries (4-pack),3,2.99,03/07/23 22:04,"551 5th St, New York City, NY 10001"
166946,AAA Batteries (4-pack),3,2.99,03/08/23 11:32,"633 8th St, Los Angeles, CA 90001"
166947,iPhone,1,700,03/20/23 20:46,"387 Madison St, Seattle, WA 98101"
166947,Lightning Charging Cable,1,14.95,03/20/23 20:46,"387 Madison St, Seattle, WA 98101"
166948,Samsung Phone,2,500,03/24/23 13:56,"727 North St, San Francisco, CA 94016"
166949,Lightning Charging Cable,1,14.95,03/12/23 08:48,"829 Sunset St, Austin, TX 73301"
166950,Bose SoundSport Headphones,1,99.99,03/16/23 07:49,"378 Lincoln St, Los Angeles, CA 90001"
166951,34in Ultrawide Monitor,1,379.99,03/03/23 14:06,"591 River St, Atlanta, GA 30301"
166952,27in FHD Monitor,1,149.99,03/16/23 03:00,"97 Sunset St, New York City, NY 10001"
166953,Flatscreen TV,1,300,03/22/23 20:28,"883 9th St, San Francisco, CA 94016"
166954,ThinkPad Laptop,1,999.99,03/19/23 03:35,"508 Spruce St, Austin, TX 73301"
166955,Macbook Pro Laptop,1,1700,03/25/23 14:22,"786 North St, San Francisco, CA 94016"
166956,Lightning Charging Cable,1,14.95,03/31/23 17:50,"700 Cherry St, Austin, TX 73301"
166957,iPhone,1,700,03/08/23 11:46,"433 Main St, Boston, MA 02215"
166957,Lightning Charging Cable,1,14.95,03/08/23 11:46,"433 Main St, Boston, MA 02215"
166958,Bose SoundSport Headphones,1,99.99,03/04/23 09:54,"619 River St, Los Angeles, CA 90001"
166959,Samsung Phone,1,500,03/01/23 22:09,"295 Lake St, Austin, TX 73301"
166960,Flatscreen TV,1,300,03/14/23 22:13,"195 Lincoln St, Dallas, IL 75001"
166961,Bose SoundSport Headphones,1,99.99,03/01/23 18:22,"109 Lakeview St, Portland, ME 04101"
166962,AAA Batteries (4-pack),1,2.99,03/19/23 12:20,"749 Adams St, Boston, MA 02215"
166963,27in FHD Monitor,1,149.99,03/01/23 10:41,"741 Lake St, Dallas, IL 75001"
166964,iPhone,1,700,03/19/23 08:12,"325 Johnson St, San Francisco, CA 94016"
166965,Lightning Charging Cable,1,14.95,03/21/23 11:26,"897 Walnut St, New York City, NY 10001"
166965,Wired Headphones,1,11.99,03/21/23 11:26,"897 Walnut St, New York City, NY 10001"
166966,27in FHD Monitor,1,149.99,03/31/23 10:54,"585 Pine St, Los Angeles, CA 90001"
166967,Macbook Pro Laptop,1,1700,03/25/23 17:27,"277 Madison St, New York City, NY 10001"
166968,AAA Batteries (4-pack),1,2.99,03/20/23 10:48,"891 Washington St, Atlanta, GA 30301"
166969,Wired Headphones,1,11.99,03/13/23 15:47,"809 Park St, San Francisco, CA 94016"
166970,AAA Batteries (4-pack),1,2.99,03/12/23 22:09,"908 Lakeview St, Los Angeles, CA 90001"
166971,AAA Batteries (4-pack),1,2.99,03/29/23 16:38,"29 Elm St, New York City, NY 10001"
166972,27in FHD Monitor,1,149.99,03/28/23 18:49,"787 Lakeview St, Boston, MA 02215"
166973,20in Monitor,1,109.99,03/24/23 15:12,"582 Dogwood St, New York City, NY 10001"
166974,Nokia Phone,1,650,03/05/23 19:17,"29 Adams St, Boston, MA 02215"
166975,34in Ultrawide Monitor,1,379.99,03/13/23 21:18,"430 Lincoln St, Boston, MA 02215"
166976,Lightning Charging Cable,1,14.95,03/01/23 23:27,"957 2nd St, Seattle, WA 98101"
166977,Lightning Charging Cable,1,14.95,03/23/23 11:18,"46 Forest St, Los Angeles, CA 90001"
166978,34in Ultrawide Monitor,1,379.99,03/31/23 05:26,"296 North St, Los Angeles, CA 90001"
166979,Wired Headphones,1,11.99,03/08/23 08:37,"421 Madison St, San Francisco, CA 94016"
166980,Apple Airpods Headphones,1,150,03/17/23 08:52,"695 Park St, San Francisco, CA 94016"
166981,Lightning Charging Cable,1,14.95,03/24/23 16:32,"945 9th St, Boston, MA 02215"
166982,Wired Headphones,1,11.99,03/29/23 19:12,"719 Ridge St, Atlanta, GA 30301"
166983,Bose SoundSport Headphones,1,99.99,03/19/23 21:22,"779 7th St, Los Angeles, CA 90001"
166984,Lightning Charging Cable,1,14.95,03/14/23 18:35,"846 Park St, Los Angeles, CA 90001"
166985,34in Ultrawide Monitor,1,379.99,03/13/23 11:23,"561 Hickory St, Seattle, WA 98101"
166986,Macbook Pro Laptop,1,1700,03/10/23 10:58,"640 Maple St, Los Angeles, CA 90001"
166987,Wired Headphones,1,11.99,03/01/23 11:49,"633 14th St, Los Angeles, CA 90001"
166988,AA Batteries (4-pack),1,3.84,03/25/23 08:59,"809 2nd St, New York City, NY 10001"
166989,27in 4K Gaming Monitor,1,389.99,03/09/23 10:51,"64 Chestnut St, Atlanta, GA 30301"
166990,Bose SoundSport Headphones,1,99.99,03/30/23 13:13,"305 Park St, Portland, OR 97035"
166991,27in 4K Gaming Monitor,1,389.99,03/06/23 15:05,"559 Johnson St, New York City, NY 10001"
166992,Vareebadd Phone,1,400,04/01/23 04:07,"1 Elm St, Los Angeles, CA 90001"
166993,Vareebadd Phone,1,400,03/28/23 11:22,"301 Madison St, Los Angeles, CA 90001"
166994,Flatscreen TV,1,300,03/22/23 09:32,"110 1st St, Atlanta, GA 30301"
166995,Macbook Pro Laptop,1,1700,03/21/23 09:02,"298 Main St, Boston, MA 02215"
166996,27in FHD Monitor,1,149.99,03/04/23 13:13,"38 Cherry St, Boston, MA 02215"
166997,iPhone,1,700,03/06/23 06:58,"947 Highland St, New York City, NY 10001"
166998,AA Batteries (4-pack),1,3.84,03/25/23 15:20,"242 Lake St, New York City, NY 10001"
166999,Bose SoundSport Headphones,1,99.99,03/31/23 17:59,"487 Center St, San Francisco, CA 94016"
167000,34in Ultrawide Monitor,1,379.99,03/27/23 23:22,"345 12th St, New York City, NY 10001"
167001,Samsung Phone,1,500,03/12/23 06:09,"781 Forest St, Los Angeles, CA 90001"
167002,ThinkPad Laptop,1,999.99,03/03/23 10:39,"643 Park St, Boston, MA 02215"
167003,AA Batteries (4-pack),1,3.84,03/08/23 00:00,"935 Chestnut St, San Francisco, CA 94016"
167004,AA Batteries (4-pack),1,3.84,03/14/23 23:49,"968 Sunset St, Los Angeles, CA 90001"
167005,Wired Headphones,1,11.99,03/08/23 13:22,"502 South St, New York City, NY 10001"
167006,Bose SoundSport Headphones,1,99.99,03/02/23 18:06,"886 2nd St, Los Angeles, CA 90001"
167007,AA Batteries (4-pack),1,3.84,03/30/23 21:32,"479 10th St, Portland, OR 97035"
167008,AAA Batteries (4-pack),1,2.99,03/15/23 12:43,"825 11th St, Dallas, IL 75001"
167009,27in FHD Monitor,1,149.99,03/25/23 20:10,"75 Lincoln St, Austin, TX 73301"
167010,USB-C Charging Cable,1,11.95,03/23/23 21:29,"13 6th St, New York City, NY 10001"
167011,Nokia Phone,1,650,03/24/23 19:05,"6 6th St, Dallas, IL 75001"
167012,27in 4K Gaming Monitor,1,389.99,03/12/23 09:04,"309 South St, Atlanta, GA 30301"
167013,Flatscreen TV,1,300,03/30/23 07:51,"719 Sunset St, New York City, NY 10001"
167014,AAA Batteries (4-pack),1,2.99,03/24/23 08:20,"746 9th St, Los Angeles, CA 90001"
167015,AAA Batteries (4-pack),2,2.99,03/13/23 17:47,"811 Spruce St, Atlanta, GA 30301"
167016,AA Batteries (4-pack),2,3.84,03/18/23 21:18,"767 South St, Dallas, IL 75001"
167017,Wired Headphones,1,11.99,03/27/23 18:30,"684 Jefferson St, San Francisco, CA 94016"
167017,Lightning Charging Cable,1,14.95,03/27/23 18:30,"684 Jefferson St, San Francisco, CA 94016"
167018,Apple Airpods Headphones,1,150,03/01/23 22:45,"543 6th St, San Francisco, CA 94016"
167019,Apple Airpods Headphones,1,150,03/02/23 20:29,"245 Highland St, San Francisco, CA 94016"
167020,Flatscreen TV,1,300,03/23/23 22:50,"173 2nd St, San Francisco, CA 94016"
167021,AA Batteries (4-pack),1,3.84,03/10/23 11:30,"193 Highland St, Dallas, IL 75001"
167022,20in Monitor,1,109.99,03/23/23 20:01,"554 Cherry St, Los Angeles, CA 90001"
167023,Lightning Charging Cable,1,14.95,03/25/23 13:50,"931 Cedar St, San Francisco, CA 94016"
167024,Wired Headphones,1,11.99,03/05/23 23:35,"438 13th St, New York City, NY 10001"
167024,USB-C Charging Cable,1,11.95,03/05/23 23:35,"438 13th St, New York City, NY 10001"
167025,AA Batteries (4-pack),1,3.84,03/21/23 14:44,"438 4th St, Boston, MA 02215"
167026,AAA Batteries (4-pack),1,2.99,03/21/23 11:14,"511 9th St, San Francisco, CA 94016"
167027,Nokia Phone,1,650,03/29/23 22:47,"924 10th St, Los Angeles, CA 90001"
167028,27in 4K Gaming Monitor,1,389.99,03/31/23 22:50,"96 Walnut St, Seattle, WA 98101"
167029,AAA Batteries (4-pack),1,2.99,03/09/23 19:31,"148 Dogwood St, Portland, OR 97035"
167030,USB-C Charging Cable,1,11.95,03/06/23 21:25,"637 4th St, Boston, MA 02215"
167031,Flatscreen TV,1,300,03/12/23 18:27,"721 10th St, San Francisco, CA 94016"
167032,Apple Airpods Headphones,1,150,03/17/23 17:17,"449 14th St, Los Angeles, CA 90001"
167033,Bose SoundSport Headphones,1,99.99,03/16/23 10:12,"935 Main St, San Francisco, CA 94016"
167034,ThinkPad Laptop,1,999.99,03/26/23 11:57,"514 7th St, Atlanta, GA 30301"
167035,USB-C Charging Cable,1,11.95,03/09/23 21:53,"198 Cherry St, Portland, ME 04101"
167036,34in Ultrawide Monitor,1,379.99,03/03/23 06:47,"751 1st St, Los Angeles, CA 90001"
167037,USB-C Charging Cable,1,11.95,03/31/23 15:20,"272 Ridge St, New York City, NY 10001"
167038,Apple Airpods Headphones,1,150,03/13/23 18:59,"55 13th St, San Francisco, CA 94016"
167039,Lightning Charging Cable,1,14.95,03/23/23 14:51,"123 Hickory St, Los Angeles, CA 90001"
167040,Lightning Charging Cable,1,14.95,03/16/23 17:22,"315 Adams St, Los Angeles, CA 90001"
167041,Lightning Charging Cable,1,14.95,03/13/23 15:07,"369 Adams St, Austin, TX 73301"
167042,Samsung Phone,1,500,03/29/23 19:59,"725 Meadow St, Boston, MA 02215"
167043,iPhone,1,700,03/13/23 09:44,"596 Washington St, New York City, NY 10001"
167043,Wired Headphones,1,11.99,03/13/23 09:44,"596 Washington St, New York City, NY 10001"
167044,Apple Airpods Headphones,1,150,03/13/23 17:34,"905 Lincoln St, Los Angeles, CA 90001"
167045,34in Ultrawide Monitor,1,379.99,03/13/23 14:50,"555 Madison St, New York City, NY 10001"
167046,Lightning Charging Cable,1,14.95,03/06/23 20:38,"275 1st St, San Francisco, CA 94016"
167047,USB-C Charging Cable,1,11.95,03/18/23 11:17,"269 West St, Atlanta, GA 30301"
167048,Apple Airpods Headphones,1,150,03/27/23 11:22,"190 5th St, Atlanta, GA 30301"
167049,AA Batteries (4-pack),1,3.84,03/16/23 11:07,"720 Meadow St, Portland, OR 97035"
167050,AA Batteries (4-pack),1,3.84,03/02/23 23:53,"615 Meadow St, Atlanta, GA 30301"
167051,Flatscreen TV,1,300,03/13/23 17:08,"567 Jackson St, New York City, NY 10001"
167052,AA Batteries (4-pack),1,3.84,03/28/23 18:49,"744 12th St, Seattle, WA 98101"
167053,27in 4K Gaming Monitor,1,389.99,03/20/23 08:56,"319 Adams St, Los Angeles, CA 90001"
167054,Wired Headphones,1,11.99,03/09/23 15:18,"470 2nd St, New York City, NY 10001"
167055,Lightning Charging Cable,1,14.95,03/28/23 01:58,"284 Highland St, San Francisco, CA 94016"
167056,AAA Batteries (4-pack),1,2.99,03/31/23 20:23,"21 Pine St, New York City, NY 10001"
167057,AA Batteries (4-pack),1,3.84,03/14/23 14:09,"549 Cedar St, Atlanta, GA 30301"
167058,20in Monitor,1,109.99,03/11/23 19:10,"836 12th St, Dallas, IL 75001"
167059,Nokia Phone,1,650,03/06/23 14:47,"368 6th St, Portland, ME 04101"
167060,Apple Airpods Headphones,1,150,03/03/23 12:35,"489 Jackson St, Los Angeles, CA 90001"
167061,Macbook Pro Laptop,1,1700,03/01/23 12:56,"458 Lincoln St, Los Angeles, CA 90001"
167062,AAA Batteries (4-pack),1,2.99,03/29/23 13:05,"582 Hill St, Atlanta, GA 30301"
167063,Macbook Pro Laptop,1,1700,03/06/23 20:34,"219 Hickory St, Austin, TX 73301"
167064,Wired Headphones,1,11.99,03/11/23 21:17,"521 1st St, New York City, NY 10001"
167065,27in FHD Monitor,1,149.99,03/13/23 16:02,"318 River St, Boston, MA 02215"
167066,27in FHD Monitor,1,149.99,03/14/23 21:16,"160 Elm St, San Francisco, CA 94016"
167067,AAA Batteries (4-pack),2,2.99,03/19/23 22:34,"652 Walnut St, Boston, MA 02215"
167068,Lightning Charging Cable,1,14.95,03/03/23 19:26,"179 Hill St, Portland, OR 97035"
167069,iPhone,1,700,03/02/23 14:19,"770 Adams St, Los Angeles, CA 90001"
167069,Lightning Charging Cable,1,14.95,03/02/23 14:19,"770 Adams St, Los Angeles, CA 90001"
167070,34in Ultrawide Monitor,1,379.99,03/12/23 09:46,"782 North St, Atlanta, GA 30301"
167071,Wired Headphones,1,11.99,03/16/23 09:25,"900 Washington St, San Francisco, CA 94016"
167072,AA Batteries (4-pack),1,3.84,03/16/23 12:14,"552 Wilson St, San Francisco, CA 94016"
167073,iPhone,1,700,03/26/23 15:27,"513 Sunset St, San Francisco, CA 94016"
167074,27in 4K Gaming Monitor,1,389.99,03/23/23 21:01,"472 Lincoln St, Los Angeles, CA 90001"
167075,AA Batteries (4-pack),1,3.84,03/11/23 09:35,"464 Ridge St, Austin, TX 73301"
167076,20in Monitor,1,109.99,03/29/23 09:54,"482 Sunset St, New York City, NY 10001"
167077,Bose SoundSport Headphones,1,99.99,03/27/23 16:54,"680 Ridge St, San Francisco, CA 94016"
167078,Apple Airpods Headphones,1,150,03/27/23 13:27,"266 West St, San Francisco, CA 94016"
167079,Wired Headphones,1,11.99,03/11/23 18:28,"14 River St, Atlanta, GA 30301"
167080,34in Ultrawide Monitor,1,379.99,03/15/23 02:33,"789 12th St, Portland, OR 97035"
167081,Flatscreen TV,1,300,03/26/23 02:25,"847 River St, Boston, MA 02215"
167081,Samsung Phone,1,500,03/26/23 02:25,"847 River St, Boston, MA 02215"
167082,34in Ultrawide Monitor,1,379.99,03/09/23 22:12,"826 Walnut St, Dallas, IL 75001"
167083,Apple Airpods Headphones,1,150,03/27/23 08:21,"653 Highland St, Los Angeles, CA 90001"
167084,iPhone,1,700,03/13/23 21:53,"336 Dogwood St, San Francisco, CA 94016"
167085,27in 4K Gaming Monitor,1,389.99,03/15/23 18:10,"292 14th St, Los Angeles, CA 90001"
167086,AA Batteries (4-pack),1,3.84,03/29/23 15:54,"837 12th St, San Francisco, CA 94016"
167087,34in Ultrawide Monitor,1,379.99,03/07/23 09:42,"143 5th St, San Francisco, CA 94016"
167088,Apple Airpods Headphones,1,150,03/07/23 20:21,"866 Hickory St, Los Angeles, CA 90001"
167089,Apple Airpods Headphones,1,150,03/09/23 16:29,"301 Main St, Portland, OR 97035"
167090,Flatscreen TV,1,300,03/03/23 18:19,"782 Sunset St, Los Angeles, CA 90001"
167091,Lightning Charging Cable,2,14.95,03/09/23 21:16,"800 13th St, Los Angeles, CA 90001"
167092,Wired Headphones,1,11.99,03/12/23 08:48,"906 Hill St, Portland, ME 04101"
167093,Wired Headphones,1,11.99,03/29/23 10:08,"310 Washington St, San Francisco, CA 94016"
167094,Bose SoundSport Headphones,1,99.99,03/07/23 14:27,"320 Cherry St, New York City, NY 10001"
167095,iPhone,1,700,03/12/23 10:59,"562 Lincoln St, Seattle, WA 98101"
167096,AA Batteries (4-pack),1,3.84,03/17/23 16:26,"658 7th St, San Francisco, CA 94016"
,,,,,
167097,AA Batteries (4-pack),1,3.84,03/07/23 19:04,"759 14th St, Los Angeles, CA 90001"
167098,ThinkPad Laptop,1,999.99,03/17/23 14:05,"752 7th St, Seattle, WA 98101"
167099,Apple Airpods Headphones,1,150,03/18/23 09:59,"369 13th St, San Francisco, CA 94016"
167100,AA Batteries (4-pack),1,3.84,03/20/23 00:36,"16 Lincoln St, Austin, TX 73301"
167101,Nokia Phone,1,650,03/15/23 19:46,"470 7th St, Dallas, IL 75001"
167102,Apple Airpods Headphones,1,150,03/27/23 13:32,"6 6th St, Seattle, WA 98101"
167103,Wired Headphones,1,11.99,03/06/23 18:38,"265 Park St, Los Angeles, CA 90001"
167104,Lightning Charging Cable,2,14.95,03/01/23 16:11,"717 Walnut St, San Francisco, CA 94016"
167105,Wired Headphones,3,11.99,03/20/23 18:36,"151 8th St, San Francisco, CA 94016"
167106,Lightning Charging Cable,1,14.95,03/20/23 16:41,"128 Lake St, Atlanta, GA 30301"
167107,AA Batteries (4-pack),1,3.84,03/17/23 15:49,"176 Center St, Seattle, WA 98101"
167108,AA Batteries (4-pack),1,3.84,03/16/23 07:34,"979 11th St, San Francisco, CA 94016"
167109,Lightning Charging Cable,1,14.95,03/16/23 05:50,"794 Lakeview St, San Francisco, CA 94016"
167110,Lightning Charging Cable,1,14.95,03/19/23 14:52,"5 Cedar St, New York City, NY 10001"
167111,Wired Headphones,1,11.99,03/06/23 13:27,"833 Sunset St, New York City, NY 10001"
167112,Flatscreen TV,1,300,03/09/23 16:54,"653 River St, Los Angeles, CA 90001"
167113,Bose SoundSport Headphones,1,99.99,03/05/23 08:25,"784 Walnut St, Boston, MA 02215"
167114,AA Batteries (4-pack),1,3.84,03/31/23 12:17,"368 Wilson St, Dallas, IL 75001"
167115,Macbook Pro Laptop,1,1700,03/06/23 11:33,"216 Johnson St, Seattle, WA 98101"
167116,Lightning Charging Cable,1,14.95,03/30/23 19:55,"465 Lakeview St, Seattle, WA 98101"
167117,Apple Airpods Headphones,1,150,03/21/23 11:42,"414 North St, Portland, OR 97035"
167118,USB-C Charging Cable,2,11.95,03/08/23 15:57,"482 Washington St, Boston, MA 02215"
167119,USB-C Charging Cable,1,11.95,03/20/23 12:02,"416 Highland St, New York City, NY 10001"
167120,27in 4K Gaming Monitor,1,389.99,03/19/23 18:51,"429 6th St, Los Angeles, CA 90001"
167121,USB-C Charging Cable,1,11.95,03/27/23 00:56,"27 Lakeview St, Boston, MA 02215"
167122,Lightning Charging Cable,1,14.95,03/29/23 03:38,"177 Lakeview St, Los Angeles, CA 90001"
167123,27in FHD Monitor,1,149.99,03/28/23 15:48,"318 Lincoln St, New York City, NY 10001"
167124,AAA Batteries (4-pack),1,2.99,03/29/23 20:55,"845 Park St, Dallas, IL 75001"
167125,Nokia Phone,1,650,03/06/23 12:20,"82 South St, Los Angeles, CA 90001"
167126,AA Batteries (4-pack),1,3.84,03/14/23 19:57,"856 Cedar St, San Francisco, CA 94016"
167127,USB-C Charging Cable,2,11.95,03/07/23 09:57,"820 Ridge St, Boston, MA 02215"
167128,Lightning Charging Cable,1,14.95,03/03/23 14:45,"937 5th St, New York City, NY 10001"
167129,AA Batteries (4-pack),1,3.84,03/03/23 18:50,"624 Cedar St, San Francisco, CA 94016"
167130,Flatscreen TV,1,300,03/29/23 18:12,"4 Cedar St, San Francisco, CA 94016"
167131,27in FHD Monitor,1,149.99,03/24/23 14:44,"403 10th St, Seattle, WA 98101"
167132,27in FHD Monitor,1,149.99,03/21/23 18:51,"25 Pine St, San Francisco, CA 94016"
167133,Wired Headphones,1,11.99,03/23/23 10:55,"235 8th St, Dallas, IL 75001"
167134,USB-C Charging Cable,1,11.95,03/27/23 18:20,"769 5th St, Boston, MA 02215"
167135,34in Ultrawide Monitor,1,379.99,03/10/23 10:49,"990 Pine St, San Francisco, CA 94016"
167136,Lightning Charging Cable,1,14.95,03/10/23 09:59,"861 Hill St, San Francisco, CA 94016"
167137,Bose SoundSport Headphones,1,99.99,03/02/23 12:16,"15 14th St, Austin, TX 73301"
167138,Wired Headphones,1,11.99,03/31/23 13:25,"366 Cedar St, Los Angeles, CA 90001"
167139,Lightning Charging Cable,1,14.95,03/16/23 12:08,"324 Center St, Austin, TX 73301"
167140,AAA Batteries (4-pack),1,2.99,03/05/23 13:06,"552 Hill St, Atlanta, GA 30301"
167141,USB-C Charging Cable,1,11.95,03/24/23 10:30,"532 Madison St, San Francisco, CA 94016"
167142,34in Ultrawide Monitor,1,379.99,03/26/23 13:52,"57 Elm St, San Francisco, CA 94016"
167143,Wired Headphones,1,11.99,03/30/23 19:14,"782 Lake St, Seattle, WA 98101"
167144,AAA Batteries (4-pack),1,2.99,03/09/23 11:54,"41 Sunset St, New York City, NY 10001"
167145,Apple Airpods Headphones,1,150,03/19/23 13:01,"809 12th St, Dallas, IL 75001"
167146,USB-C Charging Cable,2,11.95,03/20/23 14:44,"57 Lake St, New York City, NY 10001"
167147,Flatscreen TV,1,300,03/30/23 14:49,"827 5th St, Seattle, WA 98101"
167148,USB-C Charging Cable,1,11.95,03/20/23 10:10,"154 Wilson St, Los Angeles, CA 90001"
167149,AAA Batteries (4-pack),1,2.99,03/04/23 23:51,"219 12th St, Atlanta, GA 30301"
167150,Lightning Charging Cable,1,14.95,03/15/23 07:47,"445 6th St, Austin, TX 73301"
167151,27in 4K Gaming Monitor,1,389.99,03/10/23 18:58,"892 River St, Dallas, IL 75001"
167152,27in 4K Gaming Monitor,1,389.99,03/06/23 13:45,"411 7th St, San Francisco, CA 94016"
167153,USB-C Charging Cable,1,11.95,03/05/23 22:44,"354 Meadow St, Seattle, WA 98101"
167154,Apple Airpods Headphones,1,150,03/15/23 18:38,"254 6th St, San Francisco, CA 94016"
167155,Bose SoundSport Headphones,1,99.99,03/05/23 10:16,"768 Hickory St, Dallas, IL 75001"
167156,USB-C Charging Cable,2,11.95,03/24/23 14:30,"188 12th St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
167157,Wired Headphones,1,11.99,03/22/23 04:15,"260 Center St, Los Angeles, CA 90001"
167158,Bose SoundSport Headphones,1,99.99,03/30/23 14:46,"626 Meadow St, New York City, NY 10001"
167159,Bose SoundSport Headphones,1,99.99,03/02/23 14:18,"921 Wilson St, Los Angeles, CA 90001"
167160,Apple Airpods Headphones,1,150,03/01/23 17:39,"753 South St, Dallas, IL 75001"
167161,Wired Headphones,1,11.99,03/25/23 07:50,"821 Hickory St, Portland, ME 04101"
167162,Lightning Charging Cable,1,14.95,03/15/23 23:28,"745 Hill St, Boston, MA 02215"
167163,AAA Batteries (4-pack),1,2.99,03/10/23 12:01,"695 Walnut St, Atlanta, GA 30301"
167164,27in FHD Monitor,1,149.99,03/24/23 11:35,"466 8th St, Boston, MA 02215"
167165,Wired Headphones,1,11.99,03/10/23 18:21,"930 Maple St, Seattle, WA 98101"
167166,AAA Batteries (4-pack),1,2.99,03/06/23 17:49,"963 10th St, Los Angeles, CA 90001"
167167,Apple Airpods Headphones,1,150,03/15/23 23:27,"960 Sunset St, Boston, MA 02215"
167168,Macbook Pro Laptop,1,1700,03/08/23 18:52,"346 Maple St, San Francisco, CA 94016"
167169,AA Batteries (4-pack),2,3.84,03/09/23 12:27,"799 Church St, Austin, TX 73301"
167169,Wired Headphones,1,11.99,03/09/23 12:27,"799 Church St, Austin, TX 73301"
167170,Wired Headphones,1,11.99,03/26/23 20:31,"288 Forest St, Los Angeles, CA 90001"
167171,Lightning Charging Cable,1,14.95,03/17/23 18:56,"219 Madison St, New York City, NY 10001"
167172,Apple Airpods Headphones,1,150,03/12/23 10:34,"263 Elm St, Los Angeles, CA 90001"
167173,AAA Batteries (4-pack),2,2.99,03/15/23 20:13,"417 Dogwood St, Boston, MA 02215"
167174,Bose SoundSport Headphones,1,99.99,03/28/23 20:29,"615 Cherry St, New York City, NY 10001"
167175,AAA Batteries (4-pack),2,2.99,03/18/23 13:38,"953 Maple St, Seattle, WA 98101"
167176,Bose SoundSport Headphones,1,99.99,03/16/23 22:19,"942 11th St, Los Angeles, CA 90001"
167177,Lightning Charging Cable,1,14.95,03/13/23 12:36,"30 Center St, Boston, MA 02215"
167178,iPhone,1,700,03/07/23 11:45,"718 Lake St, Los Angeles, CA 90001"
167179,AAA Batteries (4-pack),2,2.99,03/20/23 21:24,"899 South St, Los Angeles, CA 90001"
167180,Wired Headphones,1,11.99,03/18/23 17:40,"516 Pine St, San Francisco, CA 94016"
167181,Nokia Phone,1,650,03/17/23 14:52,"944 Hickory St, San Francisco, CA 94016"
167182,Wired Headphones,1,11.99,03/05/23 19:03,"224 Hickory St, Seattle, WA 98101"
167183,USB-C Charging Cable,1,11.95,03/30/23 15:21,"196 11th St, Los Angeles, CA 90001"
167184,USB-C Charging Cable,2,11.95,03/16/23 18:52,"120 Jackson St, Los Angeles, CA 90001"
